Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive Location,Library Catalog,Call Number,Extra,Notes,File Attachments,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body,Rohin_Shah_Blurb
SN2KMUEK,blogPost,2020,"Aird, Michael; Shovelain, Justin; algekalipso",Memetic downside risks: How ideas can evolve and cause harm,LessWrong,,,,https://www.lesswrong.com/posts/EdAHNdbkGR6ndAPJD/memetic-downside-risks-how-ideas-can-evolve-and-cause-harm,"This post was written for Convergence Analysis. OVERVIEW We introduce the concept of memetic downside risks (MDR): risks of unintended negative effects that arise from how ideas “evolve” over time (as a result of  replication, mutation, and selection). We discuss how this concept relates to the existing concepts of memetics, downside risks, and information hazards. We then outline four “directions” in which ideas may evolve: towards simplicity, salience, usefulness, and perceived usefulness. For each “direction”, we give an example to illustrate how an idea mutating in that direction could have negative effects. We then discuss some implications of these ideas for people and organisations trying to improve the world, who wish to achieve their altruistic objectives and minimise the unintended harms they cause. For example, we argue that the possibility of memetic downside risks increases the value of caution about what and how to communicate, and of “high-fidelity” methods of communication. BACKGROUND AND CONCEPT MEMETICS Wikipedia describes a meme as: an idea, behavior, or style that spreads by means of imitation from person to person within a culture—often with the aim of conveying a particular phenomenon, theme, or meaning represented by the meme. A meme acts as a unit for carrying cultural ideas, symbols, or practices, that can be transmitted from one mind to another through writing, speech, gestures, rituals, or other imitable phenomena with a mimicked theme. The same article goes on to say: Proponents [of the concept of memes] theorize that memes are a viral phenomenon that may evolve by natural selection in a manner analogous to that of biological evolution. Memes do this through the processes of variation, mutation, competition, and inheritance, each of which influences a meme's reproductive success. Memes spread through the behavior that they generate in their hosts. Memes that propagate less prolifically may become extinct, while others may survive,",2020-02-25,2022-01-30 4:48:46,2022-01-30 4:48:46,2021-11-20 19:01:44,,,,,,,Memetic downside risks,,,,,,,,,,,,,,ZSCC: NoCitationData[s0]  ACC: N/A,,/Users/jacquesthibodeau/Zotero/storage/X65UHRG3/memetic-downside-risks-how-ideas-can-evolve-and-cause-harm.html,,UnsortedSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98XXRJPB,blogPost,2020,"Koch, Jack",Mapping the Conceptual Territory in AI Existential Safety and Alignment,Jack Koch,,,,https://jbkjr.github.io/posts/2020/12/mapping_conceptual_territory_AI_safety_alignment/,"Throughout my studies in alignment and AI-related existential risks, I’ve found it helpful to build a mental map of the field and how its various questions and considerations interrelate, so that when I read a new paper, a post on the Alignment Forum, or similar material, I have some idea of how it might contribute to the overall goal of making our deployment of AI technology go as well as possible for humanity. I’m writing this post to communicate what I’ve learned through this process, in order to help others trying to build their own mental maps and provide them with links to relevant resources for further, more detailed information. This post was largely inspired by (and would not be possible without) two talks by Paul Christiano and Rohin Shah, respectively, that give very similar overviews of the field,1 as well as a few posts on the Alignment Forum that will be discussed below. This post is not intended to replace these talks but is instead an attempt to coherently integrate their ideas with ideas from other sources attempting to clarify various aspects of the field. You should nonetheless watch these presentations and read some of the resources provided below if you’re trying to build your mental map as completely as possible. Rohin also did a two part podcast with the Future of Life Institute discussing the contents of his presentation in more depth, both of which are worth listening to. ↩",2020-12-17,2022-01-30 4:48:46,2022-01-30 4:48:46,2021-11-13 15:45:40,,,,,,,,,,,,,,en,,,,,,,ZSCC: NoCitationData[s0]  ACC: N/A,,/Users/jacquesthibodeau/Zotero/storage/78JC5UMH/mapping_conceptual_territory_AI_safety_alignment.html,,UnsortedSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ICRWTVK7,blogPost,2020,"Aird, Michael",Failures in technology forecasting? A reply to Ord and Yudkowsky,LessWrong,,,,https://www.lesswrong.com/posts/3qypPmmNHEmqegoFF/failures-in-technology-forecasting-a-reply-to-ord-and,"In The Precipice, Toby Ord writes: we need to remember how quickly new technologies can be upon us, and to be wary of assertions that they are either impossible or so distant in time that we have no cause for concern. Confident denouncements by eminent scientists should certainly give us reason to be sceptical of a technology, but not to bet our lives against it - their track record just isn’t good enough for that. I strongly agree with those claims, think they’re very important in relation to  estimating existential risk,[1] and appreciate the nuanced way in which they’re stated. (There’s also a lot more nuance around this passage which I haven’t quoted.) I also largely agree with similar claims made in Eliezer Yudkowsky’s earlier essay There's No Fire Alarm for Artificial General Intelligence. But both Ord and Yudkowsky provide the same set of three specific historical cases as evidence of the poor track record of such “confident denouncements”. And I think those cases provide less clear evidence than those authors seem to suggest. So in this post, I’ll:  * Quote Ord and/or Yudkowsky’s descriptions of those three cases, as well as    one case mentioned by Yudkowsky but not Ord  * Highlight ways in which those cases may be murkier than Ord and Yudkowsky    suggest  * Discuss how much we could conclude about technology forecasting in general     from such a small and likely unrepresentative sample of cases, even if those    cases weren’t murky I should note that I don’t think that these historical cases are necessary to support claims like those Ord and Yudkowsky make. And I suspect there might be better evidence for those claims out there. But those cases were the main evidence Ord provided, and among the main evidence Yudkowsky provided. So those cases are being used as key planks supporting beliefs that are important to many EAs and longtermists. Thus, it seems healthy to prod at each suspicious plank on its own terms, and update incrementally. CASE: RUTHER",2020-05-08,2022-01-30 4:48:45,2022-01-30 4:48:45,2021-11-20 19:08:07,,,,,,,Failures in technology forecasting?,,,,,,,,,,,,,,ZSCC: NoCitationData[s0]  ACC: N/A,,/Users/jacquesthibodeau/Zotero/storage/VI686GFK/failures-in-technology-forecasting-a-reply-to-ord-and.html,,UnsortedSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JRKS8FN9,blogPost,2020,"Aird, Michael",Existential risks are not just about humanity,Effective Altruism Forum,,,,https://forum.effectivealtruism.org/posts/EfCCgpvQX359xuZ4g/existential-risks-are-not-just-about-humanity,"This post was written for Convergence Analysis. This post highlights and analyses existing ideas more than proposing new ones. In The Precipice, Toby Ord writes: An existential catastrophe is the destruction of humanity’s longterm potential. An existential risk is a risk that threatens the destruction of humanity’s longterm potential. I’ve previously discussed some distinctions and nuances relevant to these concepts. This post will focus on:  * The idea that these concepts are really about the destruction of the     potential of humanity or its “descendants”; they're not necessarily solely    about human wellbeing, nor just Homo sapiens’ potential.  * The implications of that, including for how “bad” an existential catastrophe    might be THE POTENTIAL OF HUMANITY AND ITS “DESCENDANTS” When explaining his definitions, Ord writes: my focus on humanity in the definitions is not supposed to exclude considerations of the value of the environment, other animals, successors to  Homo sapiens, or creatures elsewhere in the cosmos. It is not that I think only humans count. Instead, it is that humans are the only beings we know of that are responsive to moral reasons and moral argument - the beings who can examine the world and decide to do what is best. If we fail, that upwards force, that capacity to push towards what is best or what is just, will vanish from the world. Our potential is a matter of what humanity can achieve through the combined actions of each and every human. The value of our actions will stem in part from what we do to and for humans, but it will depend on the effects of our actions on non-humans too. If we somehow give rise to new kinds of moral agents in the future, the term ‘humanity’ in my definition should be taken to include them. This makes two points clear:  1. An existential catastrophe is not solely about the destruction of the     potential for human welfare, flourishing, achievement, etc. Instead, it’s     about humanity’s potential",2020-04-27,2022-01-30 4:48:45,2022-01-30 4:48:45,2021-11-20 19:00:05,,,,,,,,,,,,,,,,,,,,,ZSCC: NoCitationData[s0]  ACC: N/A,,/Users/jacquesthibodeau/Zotero/storage/T2T8GF5K/are-existential-risks-just-about-humanity.html,,UnsortedSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CBZPEDS4,blogPost,2020,"Harth, Rafael",Factored Cognition,LessWrong,,,,https://www.lesswrong.com/s/xezt7HYfpWR6nwp7Z,A community blog devoted to refining the art of rationality,2020-08-30,2022-01-30 4:48:45,2022-01-30 4:48:45,2021-11-13 21:59:30,,,,,,,,,,,,,,,,,,,,,ZSCC: NoCitationData[s0]  ACC: N/A,,/Users/jacquesthibodeau/Zotero/storage/SJKBM59W/xezt7HYfpWR6nwp7Z.html,,UnsortedSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8RNGX2C6,blogPost,2020,"Finnveden, Lukas",Extrapolating GPT-N performance,AI Alignment Forum,,,,https://www.alignmentforum.org/posts/k2SNji3jXaLGhBeYP/extrapolating-gpt-n-performance,"Brown et al. (2020) (which describes the development of GPT-3) contains measurements of how 8 transformers of different sizes perform on several different benchmarks. In this post, I project how performance could improve for larger models, and give an overview of issues that may appear when scaling-up. Note that these benchmarks are for ‘downstream tasks’ that are different from the training task (which is to predict the next token); these extrapolations thus cannot be directly read off the scaling laws in OpenAI’s Scaling Laws for Neural Language Models (Kaplan et al., 2020) or Scaling Laws for Autoregressive Generative Modelling (Henighan et al., 2020). (If you don’t care about methodology or explanations, the final graphs are in  Comparisons and limits .) METHODOLOGY Brown et al. reports benchmark performance for 8 different model sizes. However, these models were not trained in a compute-optimal fashion. Instead, all models were trained on 300B tokens (one word is roughly 1.4 tokens), which is inefficiently much data. Since we’re interested in the best performance we can get for a given amount of compute, and these models weren’t compute-optimally trained, we cannot extrapolate these results on the basis of model-size. Instead, I fit a trend for how benchmark performance (measured in % accuracy) depends on the cross-entropy loss that the models get when predicting the next token on the validation set. I then use the scaling laws from Scaling Laws for Neural Language Models to extrapolate this loss. This is explained in the Appendix. PLOTTING AGAINST LOSS In order to get a sense of how GPT-3 performs on different types of tasks, I separately report few-shot progress on each of the 11 different categories discussed in Brown et al. For a fair comparison, I normalize the accuracy of each category between random performance and maximum performance; i.e., for each data point, I subtract the performance that a model would get if it responded randomly (or only respo",2020-12-18,2022-01-30 4:48:45,2022-01-30 4:48:45,2021-11-13 22:24:33,,,,,,,,,,,,,,,,,,,,,ZSCC: NoCitationData[s0]  ACC: N/A,,/Users/jacquesthibodeau/Zotero/storage/2EXQWDPT/extrapolating-gpt-n-performance.html,,UnsortedSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F4RGR6AR,blogPost,2020,"Harris, Edouard",Defining capability and alignment in gradient descent,AI Alignment Forum,,,,https://www.alignmentforum.org/posts/Xg2YycEfCnLYrCcjy/defining-capability-and-alignment-in-gradient-descent,"This is the first post in a series where I'll explore AI alignment in a simplified setting: a neural network that's being trained by gradient descent. I'm choosing this setting because it involves a well-defined optimization process that has enough complexity to be interesting, but that's still understandable enough to make crisp mathematical statements about. As a result, it serves as a good starting point for rigorous thinking about alignment. DEFINING INNER ALIGNMENT First, I want to highlight a definitional issue. Right now there are two definitions of inner alignment circulating in the community. This issue was first pointed out to me by Evan Hubinger in a recent conversation. The first definition is the one from last year's Risks from Learned Optimization paper, which Evan co-authored and which introduced the term. This paper defined the inner alignment problem as ""the problem of eliminating the base-mesa objective gap"" (Section 1.2). The implication is that if we can eliminate the gap between the base objective of a base optimizer, and the mesa-objectives of any mesa-optimizers that base optimizer may give rise to, then we will have satisfied the necessary and sufficient conditions for the base optimizer to be inner-aligned. There's also a second definition that seems to be more commonly used. This definition says that ""inner alignment fails when your capabilities generalize but your objective does not"". This comes from an intuition (pointed out to me by  Rohin Shah) that the combination of inner alignment and outer alignment should be accident-proof with respect to an optimizer's intent: an optimizer that's both inner- and outer-aligned should be trying to do what we want. Since an outer-aligned optimizer is one whose base objective is something we want, this intuition suggests that the remaining part of the intent alignment problem — the problem of getting the optimizer to try to achieve the base objective we set — is what inner alignment refers to. Her",2020-11-05,2022-01-30 4:48:45,2022-01-30 4:48:45,2021-11-13 22:00:32,,,,,,,,,,,,,,,,,,,,,ZSCC: NoCitationData[s0]  ACC: N/A,,/Users/jacquesthibodeau/Zotero/storage/NKD85BQM/defining-capability-and-alignment-in-gradient-descent.html,,UnsortedSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63VS4I8K,blogPost,2020,"DeepSpeed Team; Majumder, Rangan",DeepSpeed: Extreme-scale model training for everyone,Microsoft Research,,,,https://www.microsoft.com/en-us/research/blog/deepspeed-extreme-scale-model-training-for-everyone/,"DeepSpeed continues to innovate, making its tools more powerful while broadening its reach. Learn how it now powers 10x bigger model training on one GPU, 10x longer input sequences, 5x less communication volume, & scales to train trillion-parameter models.",2020-09-10,2022-01-30 4:48:44,2022-01-30 4:48:44,2021-11-13 13:58:29,,,,,,,DeepSpeed,,,,,,,en-US,,,,,,,ZSCC: NoCitationData[s0]  ACC: N/A,,,,UnsortedSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGIS6ZTT,blogPost,2020,"Wentworth, John",Confucianism in AI Alignment,AI Alignment Forum,,,,https://www.alignmentforum.org/posts/3aDeaJzxinoGNWNpC/confucianism-in-ai-alignment,"I hear there’s a thing where people write a lot in November, so I’m going to try writing a blog post every day. Disclaimer: this post is less polished than my median. And my median post isn’t very polished to begin with. Imagine a large corporation - we’ll call it BigCo. BigCo knows that quality management is high-value, so they have a special program to choose new managers. They run the candidates through a program involving lots of management exercises, simulations, and tests, and select those who perform best. Of course, the exercises and simulations and tests are not a perfect proxy for the would-be managers’ real skills and habits. The rules can be gamed. Within a few years of starting the program, BigCo notices a drastic disconnect between performance in the program and performance in practice. The candidates who perform best in the program are those who game the rules, not those who manage well, so of course many candidates devote all their effort to gaming the rules. How should this problem be solved? Ancient Chinese scholars had a few competing schools of thought on this question, most notably the Confucianists and the Legalists. The (stylized) Confucianists’ answer was: the candidates should be virtuous and not abuse the rules. BigCo should demonstrate virtue and benevolence in general, and in return their workers should show loyalty and obedience. I’m not an expert, but as far as I can tell this is not a straw man - though stylized and adapted to a modern context, it accurately captures the spirit of Confucian thought. The (stylized) Legalists instead took the position obvious to any student of modern economics: this is an incentive design problem, and BigCo leadership should design less abusable incentives. If you have decent intuition for economics, it probably seems like the Legalist position is basically right and the Confucian position is Just Wrong. I don't want to discourage this intuition, but I expect that many people who have this intuitio",2020-11-02,2022-01-30 4:48:44,2022-01-30 4:48:44,2021-11-13 13:49:51,,,,,,,,,,,,,,,,,,,,,ZSCC: NoCitationData[s0]  ACC: N/A,,/Users/jacquesthibodeau/Zotero/storage/UPMVNDZV/confucianism-in-ai-alignment.html,,UnsortedSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8CU8JKMG,blogPost,2020,"Ngo, Amanda; Pace, Ben",AGI Predictions,LessWrong,,,,https://www.lesswrong.com/posts/YMokuZdoY9tEDHjzv/agi-predictions,"This post is a collection of key questions that feed into AI timelines and AI safety work where it seems like there is substantial interest or disagreement amongst the LessWrong community. You can make a prediction on a question by hovering over the widget and clicking. You can update your prediction by clicking at a new point, and remove your prediction by clicking on the same point. Try it out: Elicit Prediction (elicit.org/binary/questions/FIVfnQ_kJ) ADD QUESTIONS & OPERATIONALIZATIONS This is not intended to be a comprehensive list, so I’d love for people to add their own questions – here are instructions on making your own embedded question. If you have better operationalizations of the questions, you can make your own version in the comments. If there's general agreement on an alternative operationalization being better, I'll add it into the post. QUESTIONS AGI DEFINITION We’ll define AGI in this post as a unified system that, for almost all economically relevant cognitive tasks, at least matches any human's ability at the task. This is similar to Rohin Shah and Ben Cottier’s definition in this post. SAFETY QUESTIONS Elicit Prediction (elicit.org/binary/questions/_Sw39Z-kh)Elicit Prediction ( elicit.org/binary/questions/HqT9XSwfs)Elicit Prediction ( elicit.org/binary/questions/sTO9o3bLg)Elicit Prediction ( elicit.org/binary/questions/kua2HCDhi)Elicit Prediction ( elicit.org/binary/questions/KqSEIKayU)Elicit Prediction ( elicit.org/binary/questions/yoiBUdpgO)Elicit Prediction ( elicit.org/binary/questions/RcOt6wSs7)Elicit Prediction ( elicit.org/binary/questions/ZjN5qqVRz) TIMELINES QUESTIONS See Forecasting AI timelines, Ajeya Cotra’s OP AI timelines report, and Adam Gleave’s #AN80 comment, for more context on this breakdown. I haven’t tried to operationalize this too much, so feel free to be more specific in the comments. The first three questions in this section are mutually exclusive — that is, the probabilities you assign to them should not sum to m",2020-11-20,2022-01-30 4:48:43,2022-01-30 4:48:43,2021-11-13 14:15:06,,,,,,,,,,,,,,,,,,,,,ZSCC: NoCitationData[s0]  ACC: N/A,,,,UnsortedSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GF7HGP5R,blogPost,2020,"Tan, Xuan","AI Alignment, Philosophical Pluralism, and the Relevance of Non-Western Philosophy",AI Alignment Forum,,,,https://www.alignmentforum.org/posts/jS2iiDPqMvZ2tnik2/ai-alignment-philosophical-pluralism-and-the-relevance-of,"This is an extended transcript of the talk I gave at EAGxAsiaPacific 2020. In the talk, I present a somewhat critical take on how AI alignment has grown as a field, and how, from my perspective, it deserves considerably more philosophical and disciplinary diversity than it has enjoyed so far. I'm sharing it here in the hopes of generating discussion about the disciplinary and philosophical paradigms that (I understand) the AI alignment community to be rooted in, and whether or how we should move beyond them. Some sections cover introductory material that most people here are likely to be familiar with, so feel free to skip them. THE TALK Hey everyone, my name is Xuan (IPA: ɕɥɛn), and I’m doctoral student at MIT doing cognitive AI research. Specifically I work on how we can infer the hidden structure of human motivations by modeling humans using probabilistic programs. Today though I’ll be talking about something that’s more in the background that informs my work, and that’s about AI alignment, philosophical pluralism, and the relevance of non-Western philosophy. This talk will cover a lot of ground, so I want to give an overview to keep everyone oriented:  1. First, I’ll give a brief introduction to what AI alignment is, and why it     likely matters as an effective cause area.  2. I’ll then highlight some of the philosophical tendencies of current AI     alignment research, and argue that they reflect a relatively narrow set of     philosophical views.  3. Given that these philosophical views may miss crucial considerations, this     situation motivates the need for greater philosophical and disciplinary     pluralism.  4. And then as a kind of proof by example, I’ll aim to demonstrate how     non-Western philosophy might provide insight into several open problems in     AI alignment research. A BRIEF INTRODUCTION TO AI ALIGNMENT So what is AI alignment? One way to cache it out is the project of building intelligent systems that robustly act in our collective i",2020-12-31,2022-01-30 4:48:43,2022-01-30 4:48:43,2021-11-13 16:34:55,,,,,,,,,,,,,,,,,,,,,ZSCC: NoCitationData[s0]  ACC: N/A,,/Users/jacquesthibodeau/Zotero/storage/6KXXKDVU/ai-alignment-philosophical-pluralism-and-the-relevance-of.html,,UnsortedSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8JRIA7DF,blogPost,2020,Larks,2020 AI Alignment Literature Review and Charity Comparison,AI Alignment Forum,,,,https://www.alignmentforum.org/posts/pTYDdcag9pTzFQ7vw/2020-ai-alignment-literature-review-and-charity-comparison,"cross-posted to the EA forum here. INTRODUCTION As in 2016, 2017, 2018, and 2019, I have attempted to review the research that has been produced by various organisations working on AI safety, to help potential donors gain a better understanding of the landscape. This is a similar role to that which GiveWell performs for global health charities, and somewhat similar to a securities analyst with regards to possible investments. My aim is basically to judge the output of each organisation in 2020 and compare it to their budget. This should give a sense of the organisations' average cost-effectiveness. We can also compare their financial reserves to their 2020 budgets to get a sense of urgency. I’d like to apologize in advance to everyone doing useful AI Safety work whose contributions I have overlooked or misconstrued. As ever I am painfully aware of the various corners I have had to cut due to time constraints from my job, as well as being distracted by 1) other projects, 2) the miracle of life and 3) computer games. This article focuses on AI risk work. If you think other causes are important too, your priorities might differ. This particularly affects GCRI, FHI and CSER, who both do a lot of work on other issues which I attempt to cover but only very cursorily. HOW TO READ THIS DOCUMENT This document is fairly extensive, and some parts (particularly the methodology section) are largely the same as last year, so I don’t recommend reading from start to finish. Instead, I recommend navigating to the sections of most interest to you. If you are interested in a specific research organisation, you can use the table of contents to navigate to the appropriate section. You might then also want to Ctrl+F for the organisation acronym in case they are mentioned elsewhere as well. Papers listed as ‘X researchers contributed to the following research lead by other organisations’ are included in the section corresponding to their first author and you can Cntrl+F to find them",2020-12-21,2022-01-30 4:48:43,2022-01-30 4:48:43,2021-11-13 14:30:11,,,,,,,,,,,,,,,,,,,,,ZSCC: NoCitationData[s0]  ACC: N/A,,,,UnsortedSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D5VWMR6B,blogPost,2020,"Barnes, Beth; Christiano, Paul",Debate update: Obfuscated arguments problem,AI Alignment Forum,,,,https://www.alignmentforum.org/posts/PJLABqQ962hZEqhdB/debate-update-obfuscated-arguments-problem,"This is an update on the work on AI Safety via Debate that we previously wrote about here. Authors and Acknowledgements The researchers on this project were Elizabeth Barnes and Paul Christiano, with substantial help from William Saunders (who built the current web interface as well as other help), Joe Collman (who helped develop the structured debate mechanisms), and Mark Xu, Chris Painter, Mihnea Maftei and Ronny Fernandez (who took part in many debates as well as helping think through problems). We're also grateful to Geoffrey Irving and Evan Hubinger for feedback on drafts, and for helpful conversations, along with Richard Ngo, Daniel Ziegler, John Schulman, Amanda Askell and Jeff Wu. Finally, we're grateful to our contractors who participated in experiments, including Adam Scherlis, Kevin Liu, Rohan Kapoor and Kunal Sharda. WHAT WE DID We tested the debate protocol introduced in AI Safety via Debate with human judges and debaters. We found various problems and improved the mechanism to fix these issues (details of these are in the appendix). However, we discovered that a dishonest debater can often create arguments that have a fatal error, but where it is very hard to locate the error. We don’t have a fix for this “obfuscated argument” problem, and believe it might be an important quantitative limitation for both IDA and Debate. KEY TAKEAWAYS AND RELEVANCE FOR ALIGNMENT Our ultimate goal is to find a mechanism that allows us to learn anything that a machine learning model knows: if the model can efficiently find the correct answer to some problem, our mechanism should favor the correct answer while only requiring a tractable number of human judgements and a reasonable number of computation steps for the model.[1] We’re working under a hypothesis that there are broadly two ways to know things: via step-by-step reasoning about implications (logic, computation…), and by learning and generalizing from data (pattern matching, bayesian updating…). Debate focuse",2020-12-22,2022-01-30 4:48:28,2022-01-30 4:48:28,2021-11-13 16:27:28,,,,,,,Debate update,,,,,,,,,,,,,,ZSCC: NoCitationData[s0]  ACC: N/A,,/Users/jacquesthibodeau/Zotero/storage/M6NPQG3H/debate-update-obfuscated-arguments-problem.html,,UnsortedSafety,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
