Key,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Url,Abstract Note,Date
XXX,journalArticle,2021,Abhishek Gupta,Making Responsible AI the Norm rather than the Exception,,,,,http://arxiv.org/abs/2101.11832v2,"This report prepared by the Montreal AI Ethics Institute provides
recommendations in response to the National Security Commission on Artificial
Intelligence (NSCAI) Key Considerations for Responsible Development and
Fielding of Artificial Intelligence document. The report centres on the idea
that Responsible AI should be made the Norm rather than an Exception. It does
so by utilizing the guiding principles of: (1) alleviating friction in existing
workflows, (2) empowering stakeholders to get buy-in, and (3) conducting an
effective translation of abstract standards into actionable engineering
practices. After providing some overarching comments on the document from the
NSCAI, the report dives into the primary contribution of an actionable
framework to help operationalize the ideas presented in the document from the
NSCAI. The framework consists of: (1) a learning, knowledge, and information
exchange (LKIE), (2) the Three Ways of Responsible AI, (3) an
empirically-driven risk-prioritization matrix, and (4) achieving the right
level of complexity. All components reinforce each other to move from
principles to practice in service of making Responsible AI the norm rather than
the exception.",2022-11-13 16:04:15
XXX,journalArticle,2021,"Mingqi Yuan, Mao-on Pun",Exploring Beyond-Demonstrator via Meta Learning-Based Reward Extrapolation,,,,,http://arxiv.org/abs/2102.02454v12,"Extrapolating beyond-demonstrator (BD) performance through the imitation
learning (IL) algorithm aims to learn from and subsequently outperform the
demonstrator. To that end, a representative approach is to leverage inverse
reinforcement learning (IRL) to infer a reward function from demonstrations
before performing RL on the learned reward function. However, most existing
reward extrapolation methods require massive demonstrations, making it
difficult to be applied in tasks of limited training data. To address this
problem, one simple solution is to perform data augmentation to artificially
generate more training data, which may incur severe inductive bias and policy
performance loss. In this paper, we propose a novel meta learning-based reward
extrapolation (MLRE) algorithm, which can effectively approximate the
ground-truth rewards using limited demonstrations. More specifically, MLRE
first learns an initial reward function from a set of tasks that have abundant
training data. Then the learned reward function will be fine-tuned using data
of the target task. Extensive simulation results demonstrated that the proposed
MLRE can achieve impressive performance improvement as compared to other
similar BDIL algorithms.",2022-11-13 16:04:16
XXX,journalArticle,2021,"Markus Kneer, Michael T. Stuart",Playing the Blame Game with Robots,,,,10.1145/3434074.3447202,http://arxiv.org/abs/2102.04527v1,"Recent research shows -- somewhat astonishingly -- that people are willing to
ascribe moral blame to AI-driven systems when they cause harm [1]-[4]. In this
paper, we explore the moral-psychological underpinnings of these findings. Our
hypothesis was that the reason why people ascribe moral blame to AI systems is
that they consider them capable of entertaining inculpating mental states (what
is called mens rea in the law). To explore this hypothesis, we created a
scenario in which an AI system runs a risk of poisoning people by using a novel
type of fertilizer. Manipulating the computational (or quasi-cognitive)
abilities of the AI system in a between-subjects design, we tested whether
people's willingness to ascribe knowledge of a substantial risk of harm (i.e.,
recklessness) and blame to the AI system. Furthermore, we investigated whether
the ascription of recklessness and blame to the AI system would influence the
perceived blameworthiness of the system's user (or owner). In an experiment
with 347 participants, we found (i) that people are willing to ascribe blame to
AI systems in contexts of recklessness, (ii) that blame ascriptions depend
strongly on the willingness to attribute recklessness and (iii) that the
latter, in turn, depends on the perceived ""cognitive"" capacities of the system.
Furthermore, our results suggest (iv) that the higher the computational
sophistication of the AI system, the more blame is shifted from the human user
to the AI system.",2022-11-13 16:04:16
XXX,journalArticle,2021,Wenjing Chu,A Decentralized Approach towards Responsible AI in Social Ecosystems,,,,,http://arxiv.org/abs/2102.06362v3,"For AI technology to fulfill its full promises, we must have effective means
to ensure Responsible AI behavior and curtail potential irresponsible use,
e.g., in areas of privacy protection, human autonomy, robustness, and
prevention of biases and discrimination in automated decision making. Recent
literature in the field has identified serious shortcomings of narrow
technology focused and formalism-oriented research and has proposed an
interdisciplinary approach that brings the social context into the scope of
study. In this paper, we take a sociotechnical approach to propose a more
expansive framework of thinking about the Responsible AI challenges in both
technical and social context. Effective solutions need to bridge the gap
between a technical system with the social system that it will be deployed to.
To this end, we propose human agency and regulation as main mechanisms of
intervention and propose a decentralized computational infrastructure, or a set
of public utilities, as the computational means to bridge this gap. A
decentralized infrastructure is uniquely suited for meeting this challenge and
enable technical solutions and social institutions in a mutually reinforcing
dynamic to achieve Responsible AI goals. Our approach is novel in its
sociotechnical approach and its aim in tackling the structural issues that
cannot be solved within the narrow confines of AI technical research. We then
explore possible features of the proposed infrastructure and discuss how it may
help solve example problems recently studied in the field.",2022-11-13 16:04:16
XXX,journalArticle,2021,"Michiel A. Bakker, Richard Everett, Laura Weidinger, Iason Gabriel, William S. Isaac, Joel Z. Leibo, Edward Hughes",Modelling Cooperation in Network Games with Spatio-Temporal Complexity,,,,,http://arxiv.org/abs/2102.06911v1,"The real world is awash with multi-agent problems that require collective
action by self-interested agents, from the routing of packets across a computer
network to the management of irrigation systems. Such systems have local
incentives for individuals, whose behavior has an impact on the global outcome
for the group. Given appropriate mechanisms describing agent interaction,
groups may achieve socially beneficial outcomes, even in the face of short-term
selfish incentives. In many cases, collective action problems possess an
underlying graph structure, whose topology crucially determines the
relationship between local decisions and emergent global effects. Such
scenarios have received great attention through the lens of network games.
However, this abstraction typically collapses important dimensions, such as
geometry and time, relevant to the design of mechanisms promoting cooperation.
In parallel work, multi-agent deep reinforcement learning has shown great
promise in modelling the emergence of self-organized cooperation in complex
gridworld domains. Here we apply this paradigm in graph-structured collective
action problems. Using multi-agent deep reinforcement learning, we simulate an
agent society for a variety of plausible mechanisms, finding clear transitions
between different equilibria over time. We define analytic tools inspired by
related literatures to measure the social outcomes, and use these to draw
conclusions about the efficacy of different environmental interventions. Our
methods have implications for mechanism design in both human and artificial
agent systems.",2022-11-13 16:04:17
XXX,journalArticle,2021,"Tao Zhang, Quanyan Zhu",On the Equilibrium Elicitation of Markov Games Through Information Design,,,,,http://arxiv.org/abs/2102.07152v1,"This work considers a novel information design problem and studies how the
craft of payoff-relevant environmental signals solely can influence the
behaviors of intelligent agents. The agents' strategic interactions are
captured by an incomplete-information Markov game, in which each agent first
selects one environmental signal from multiple signal sources as additional
payoff-relevant information and then takes an action. There is a rational
information designer (designer) who possesses one signal source and aims to
control the equilibrium behaviors of the agents by designing the information
structure of her signals sent to the agents. An obedient principle is
established which states that it is without loss of generality to focus on the
direct information design when the information design incentivizes each agent
to select the signal sent by the designer, such that the design process avoids
the predictions of the agents' strategic selection behaviors. We then introduce
the design protocol given a goal of the designer referred to as obedient
implementability (OIL) and characterize the OIL in a class of obedient perfect
Bayesian Markov Nash equilibria (O-PBME). A new framework for information
design is proposed based on an approach of maximizing the optimal slack
variables. Finally, we formulate the designer's goal selection problem and
characterize it in terms of information design by establishing a relationship
between the O-PBME and the Bayesian Markov correlated equilibria, in which we
build upon the revelation principle in classic information design in economics.
The proposed approach can be applied to elicit desired behaviors of multi-agent
systems in competing as well as cooperating settings and be extended to
heterogeneous stochastic games in the complete- and the incomplete-information
environments.",2022-11-13 16:04:17
XXX,journalArticle,2021,"Benjamin Patrick Evans, Mikhail Prokopenko",A maximum entropy model of bounded rational decision-making with prior beliefs and market feedback,,,,10.3390/e23060669,http://arxiv.org/abs/2102.09180v3,"Bounded rationality is an important consideration stemming from the fact that
agents often have limits on their processing abilities, making the assumption
of perfect rationality inapplicable to many real tasks. We propose an
information-theoretic approach to the inference of agent decisions under
Smithian competition. The model explicitly captures the boundedness of agents
(limited in their information-processing capacity) as the cost of information
acquisition for expanding their prior beliefs. The expansion is measured as the
Kullblack-Leibler divergence between posterior decisions and prior beliefs.
When information acquisition is free, the homo economicus agent is recovered,
while in cases when information acquisition becomes costly, agents instead
revert to their prior beliefs. The maximum entropy principle is used to infer
least-biased decisions based upon the notion of Smithian competition formalised
within the Quantal Response Statistical Equilibrium framework. The
incorporation of prior beliefs into such a framework allowed us to
systematically explore the effects of prior beliefs on decision-making in the
presence of market feedback, as well as importantly adding a temporal
interpretation to the framework. We verified the proposed model using
Australian housing market data, showing how the incorporation of prior
knowledge alters the resulting agent decisions. Specifically, it allowed for
the separation of past beliefs and utility maximisation behaviour of the agent
as well as the analysis into the evolution of agent beliefs.",2022-11-13 16:04:18
XXX,journalArticle,2021,"Rui Yang, Jiafei Lyu, Yu Yang, Jiangpeng Yan, Feng Luo, Dijun Luo, Lanqing Li, Xiu Li",Bias-reduced Multi-step Hindsight Experience Replay for Efficient Multi-goal Reinforcement Learning,,,,,http://arxiv.org/abs/2102.12962v3,"Multi-goal reinforcement learning is widely applied in planning and robot
manipulation. Two main challenges in multi-goal reinforcement learning are
sparse rewards and sample inefficiency. Hindsight Experience Replay (HER) aims
to tackle the two challenges via goal relabeling. However, HER-related works
still need millions of samples and a huge computation. In this paper, we
propose Multi-step Hindsight Experience Replay (MHER), incorporating multi-step
relabeled returns based on $n$-step relabeling to improve sample efficiency.
Despite the advantages of $n$-step relabeling, we theoretically and
experimentally prove the off-policy $n$-step bias introduced by $n$-step
relabeling may lead to poor performance in many environments. To address the
above issue, two bias-reduced MHER algorithms, MHER($\lambda$) and Model-based
MHER (MMHER) are presented. MHER($\lambda$) exploits the $\lambda$ return while
MMHER benefits from model-based value expansions. Experimental results on
numerous multi-goal robotic tasks show that our solutions can successfully
alleviate off-policy $n$-step bias and achieve significantly higher sample
efficiency than HER and Curriculum-guided HER with little additional
computation beyond HER.",2022-11-13 16:04:18
XXX,journalArticle,2021,"Víctor Campos, Pablo Sprechmann, Steven Hansen, Andre Barreto, Steven Kapturowski, Alex Vitvitskyi, Adrià Puigdomènech Badia, Charles Blundell",Beyond Fine-Tuning: Transferring Behavior in Reinforcement Learning,,,,,http://arxiv.org/abs/2102.13515v3,"Designing agents that acquire knowledge autonomously and use it to solve new
tasks efficiently is an important challenge in reinforcement learning.
Knowledge acquired during an unsupervised pre-training phase is often
transferred by fine-tuning neural network weights once rewards are exposed, as
is common practice in supervised domains. Given the nature of the reinforcement
learning problem, we argue that standard fine-tuning strategies alone are not
enough for efficient transfer in challenging domains. We introduce Behavior
Transfer (BT), a technique that leverages pre-trained policies for exploration
and that is complementary to transferring neural network weights. Our
experiments show that, when combined with large-scale pre-training in the
absence of rewards, existing intrinsic motivation objectives can lead to the
emergence of complex behaviors. These pre-trained policies can then be
leveraged by BT to discover better solutions than without pre-training, and
combining BT with standard fine-tuning strategies results in additional
benefits. The largest gains are generally observed in domains requiring
structured exploration, including settings where the behavior of the
pre-trained policies is misaligned with the downstream task.",2022-11-13 16:04:19
XXX,journalArticle,2021,"Leandro Eichenberger, Michael Cochez, Benjamin Heitmann, Stefan Decker",Secure Evaluation of Knowledge Graph Merging Gain,,,,,http://arxiv.org/abs/2103.00082v1,"Finding out the differences and commonalities between the knowledge of two
parties is an important task. Such a comparison becomes necessary, when one
party wants to determine how much it is worth to acquire the knowledge of the
second party, or similarly when two parties try to determine, whether a
collaboration could be beneficial. When these two parties cannot trust each
other (for example, due to them being competitors) performing such a comparison
is challenging as neither of them would be willing to share any of their
assets. This paper addresses this problem for knowledge graphs, without a need
for non-disclosure agreements nor a third party during the protocol.
  During the protocol, the intersection between the two knowledge graphs is
determined in a privacy preserving fashion. This is followed by the computation
of various metrics, which give an indication of the potential gain from
obtaining the other parties knowledge graph, while still keeping the actual
knowledge graph contents secret. The protocol makes use of blind signatures and
(counting) Bloom filters to reduce the amount of leaked information. Finally,
the party who wants to obtain the other's knowledge graph can get a part of
such in a way that neither party is able to know beforehand which parts of the
graph are obtained (i.e., they cannot choose to only get or share the good
parts). After inspection of the quality of this part, the Buyer can decide to
proceed with the transaction.
  The analysis of the protocol indicates that the developed protocol is secure
against malicious participants. Further experimental analysis shows that the
resource consumption scales linear with the number of statements in the
knowledge graph.",2022-11-13 16:04:19
XXX,journalArticle,2021,"André Artelt, Valerie Vaquet, Riza Velioglu, Fabian Hinder, Johannes Brinkrolf, Malte Schilling, Barbara Hammer",Evaluating Robustness of Counterfactual Explanations,,,,,http://arxiv.org/abs/2103.02354v3,"Transparency is a fundamental requirement for decision making systems when
these should be deployed in the real world. It is usually achieved by providing
explanations of the system's behavior. A prominent and intuitive type of
explanations are counterfactual explanations. Counterfactual explanations
explain a behavior to the user by proposing actions -- as changes to the input
-- that would cause a different (specified) behavior of the system. However,
such explanation methods can be unstable with respect to small changes to the
input -- i.e. even a small change in the input can lead to huge or arbitrary
changes in the output and of the explanation. This could be problematic for
counterfactual explanations, as two similar individuals might get very
different explanations. Even worse, if the recommended actions differ
considerably in their complexity, one would consider such unstable
(counterfactual) explanations as individually unfair.
  In this work, we formally and empirically study the robustness of
counterfactual explanations in general, as well as under different models and
different kinds of perturbations. Furthermore, we propose that plausible
counterfactual explanations can be used instead of closest counterfactual
explanations to improve the robustness and consequently the individual fairness
of counterfactual explanations.",2022-11-13 16:04:20
XXX,journalArticle,2021,"Naoki Yokoyama, Sehoon Ha, Dhruv Batra",Success Weighted by Completion Time: A Dynamics-Aware Evaluation Criteria for Embodied Navigation,,,,,http://arxiv.org/abs/2103.08022v1,"We present Success weighted by Completion Time (SCT), a new metric for
evaluating navigation performance for mobile robots. Several related works on
navigation have used Success weighted by Path Length (SPL) as the primary
method of evaluating the path an agent makes to a goal location, but SPL is
limited in its ability to properly evaluate agents with complex dynamics. In
contrast, SCT explicitly takes the agent's dynamics model into consideration,
and aims to accurately capture how well the agent has approximated the fastest
navigation behavior afforded by its dynamics. While several embodied navigation
works use point-turn dynamics, we focus on unicycle-cart dynamics for our
agent, which better exemplifies the dynamics model of popular mobile robotics
platforms (e.g., LoCoBot, TurtleBot, Fetch, etc.). We also present
RRT*-Unicycle, an algorithm for unicycle dynamics that estimates the fastest
collision-free path and completion time from a starting pose to a goal location
in an environment containing obstacles. We experiment with deep reinforcement
learning and reward shaping to train and compare the navigation performance of
agents with different dynamics models. In evaluating these agents, we show that
in contrast to SPL, SCT is able to capture the advantages in navigation speed a
unicycle model has over a simpler point-turn model of dynamics. Lastly, we show
that we can successfully deploy our trained models and algorithms outside of
simulation in the real world. We embody our agents in an real robot to navigate
an apartment, and show that they can generalize in a zero-shot manner.",2022-11-13 16:04:20
XXX,journalArticle,2021,"Grace A. Lewis, Stephany Bellomo, Ipek Ozkaya",Characterizing and Detecting Mismatch in Machine-Learning-Enabled Systems,,,,,http://arxiv.org/abs/2103.14101v1,"Increasing availability of machine learning (ML) frameworks and tools, as
well as their promise to improve solutions to data-driven decision problems,
has resulted in popularity of using ML techniques in software systems. However,
end-to-end development of ML-enabled systems, as well as their seamless
deployment and operations, remain a challenge. One reason is that development
and deployment of ML-enabled systems involves three distinct workflows,
perspectives, and roles, which include data science, software engineering, and
operations. These three distinct perspectives, when misaligned due to incorrect
assumptions, cause ML mismatches which can result in failed systems. We
conducted an interview and survey study where we collected and validated common
types of mismatches that occur in end-to-end development of ML-enabled systems.
Our analysis shows that how each role prioritizes the importance of relevant
mismatches varies, potentially contributing to these mismatched assumptions. In
addition, the mismatch categories we identified can be specified as machine
readable descriptors contributing to improved ML-enabled system development. In
this paper, we report our findings and their implications for improving
end-to-end ML-enabled system development.",2022-11-13 16:04:21
XXX,journalArticle,2021,"David Leslie, Christopher Burr, Mhairi Aitken, Josh Cowls, Michael Katell, Morgan Briggs","Artificial intelligence, human rights, democracy, and the rule of law: a primer",,,,10.5281/zenodo.4639743,http://arxiv.org/abs/2104.04147v1,"In September 2019, the Council of Europe's Committee of Ministers adopted the
terms of reference for the Ad Hoc Committee on Artificial Intelligence (CAHAI).
The CAHAI is charged with examining the feasibility and potential elements of a
legal framework for the design, development, and deployment of AI systems that
accord with Council of Europe standards across the interrelated areas of human
rights, democracy, and the rule of law. As a first and necessary step in
carrying out this responsibility, the CAHAI's Feasibility Study, adopted by its
plenary in December 2020, has explored options for an international legal
response that fills existing gaps in legislation and tailors the use of binding
and non-binding legal instruments to the specific risks and opportunities
presented by AI systems. The Study examines how the fundamental rights and
freedoms that are already codified in international human rights law can be
used as the basis for such a legal framework. The purpose of this primer is to
introduce the main concepts and principles presented in the CAHAI's Feasibility
Study for a general, non-technical audience. It also aims to provide some
background information on the areas of AI innovation, human rights law,
technology policy, and compliance mechanisms covered therein. In keeping with
the Council of Europe's commitment to broad multi-stakeholder consultations,
outreach, and engagement, this primer has been designed to help facilitate the
meaningful and informed participation of an inclusive group of stakeholders as
the CAHAI seeks feedback and guidance regarding the essential issues raised by
the Feasibility Study.",2022-11-13 16:04:22
XXX,journalArticle,2021,"Ercument Ilhan, Jeremy Gow, Diego Perez-Liebana",Learning on a Budget via Teacher Imitation,,,,,http://arxiv.org/abs/2104.08440v3,"Deep Reinforcement Learning (RL) techniques can benefit greatly from
leveraging prior experience, which can be either self-generated or acquired
from other entities. Action advising is a framework that provides a flexible
way to transfer such knowledge in the form of actions between teacher-student
peers. However, due to the realistic concerns, the number of these interactions
is limited with a budget; therefore, it is crucial to perform these in the most
appropriate moments. There have been several promising studies recently that
address this problem setting especially from the student's perspective. Despite
their success, they have some shortcomings when it comes to the practical
applicability and integrity as an overall solution to the learning from advice
challenge. In this paper, we extend the idea of advice reusing via teacher
imitation to construct a unified approach that addresses both advice collection
and advice utilisation problems. We also propose a method to automatically tune
the relevant hyperparameters of these components on-the-fly to make it able to
adapt to any task with minimal human intervention. The experiments we performed
in 5 different Atari games verify that our algorithm either surpasses or
performs on-par with its top competitors while being far simpler to be
employed. Furthermore, its individual components are also found to be providing
significant advantages alone.",2022-11-13 16:04:22
XXX,journalArticle,2021,"Giulia Milan, Luca Vassio, Idilio Drago, Marco Mellia",RL-IoT: Reinforcement Learning to Interact with IoT Devices,,,,10.1109/COINS51742.2021.9524260,http://arxiv.org/abs/2105.00884v3,"Our life is getting filled by Internet of Things (IoT) devices. These devices
often rely on closed or poorly documented protocols, with unknown formats and
semantics. Learning how to interact with such devices in an autonomous manner
is the key for interoperability and automatic verification of their
capabilities. In this paper, we propose RL-IoT, a system that explores how to
automatically interact with possibly unknown IoT devices. We leverage
reinforcement learning (RL) to recover the semantics of protocol messages and
to take control of the device to reach a given goal, while minimizing the
number of interactions. We assume to know only a database of possible IoT
protocol messages, whose semantics are however unknown. RL-IoT exchanges
messages with the target IoT device, learning those commands that are useful to
reach the given goal. Our results show that RL-IoT is able to solve both simple
and complex tasks. With properly tuned parameters, RL-IoT learns how to perform
actions with the target device, a Yeelight smart bulb in our case study,
completing non-trivial patterns with as few as 400 interactions. RL-IoT paves
the road for automatic interactions with poorly documented IoT protocols, thus
enabling interoperable systems.",2022-11-13 16:04:23
XXX,journalArticle,2021,"Giorgio Angelotti, Nicolas Drougard, Caroline Ponzoni Carvalho Chanel",Exploitation vs Caution: Risk-sensitive Policies for Offline Learning,,,,,http://arxiv.org/abs/2105.13431v1,"Offline model learning for planning is a branch of machine learning that
trains agents to perform actions in an unknown environment using a fixed batch
of previously collected experiences. The limited size of the data set hinders
the estimate of the Value function of the relative Markov Decision Process
(MDP), bounding the performance of the obtained policy in the real world. In
this context, recent works showed that planning with a discount factor lower
than the one used during the evaluation phase yields more performing policies.
However, the optimal discount factor is finally chosen by cross-validation. Our
aim is to show that looking for a sub-optimal solution of a Bayesian MDP might
lead to better performances with respect to the current baselines that work in
the offline setting. Hence, we propose Exploitation vs Caution (EvC), an
algorithm that automatically selects the policy that solves a Risk-sensitive
Bayesian MDP in a set of policies obtained by solving several MDPs
characterized by different discount factors and transition dynamics. On one
hand, the Bayesian formalism elegantly includes model uncertainty and on
another hand the introduction of a risk-sensitive utility function guarantees
robustness. We evaluated the proposed approach in different discrete simple
environments offering a fair variety of MDP classes. We also compared the
obtained results with state-of-the-art offline learning for planning baselines
such as MOPO and MOReL. In the tested scenarios EvC is more robust than the
said approaches suggesting that sub-optimally solving an Offline Risk-sensitive
Bayesian MDP (ORBMDP) could define a sound framework for planning under model
uncertainty.",2022-11-13 16:04:24
XXX,journalArticle,2021,"Cassidy Laidlaw, Stuart Russell",Uncertain Decisions Facilitate Better Preference Learning,,,,,http://arxiv.org/abs/2106.10394v2,"Existing observational approaches for learning human preferences, such as
inverse reinforcement learning, usually make strong assumptions about the
observability of the human's environment. However, in reality, people make many
important decisions under uncertainty. To better understand preference learning
in these cases, we study the setting of inverse decision theory (IDT), a
previously proposed framework where a human is observed making non-sequential
binary decisions under uncertainty. In IDT, the human's preferences are
conveyed through their loss function, which expresses a tradeoff between
different types of mistakes. We give the first statistical analysis of IDT,
providing conditions necessary to identify these preferences and characterizing
the sample complexity -- the number of decisions that must be observed to learn
the tradeoff the human is making to a desired precision. Interestingly, we show
that it is actually easier to identify preferences when the decision problem is
more uncertain. Furthermore, uncertain decision problems allow us to relax the
unrealistic assumption that the human is an optimal decision maker but still
identify their exact preferences; we give sample complexities in this
suboptimal case as well. Our analysis contradicts the intuition that partial
observability should make preference learning more difficult. It also provides
a first step towards understanding and improving preference learning methods
for uncertain and suboptimal humans.",2022-11-13 16:04:25
XXX,journalArticle,2021,"Roel Dobbe, Thomas Krendl Gilbert, Yonatan Mintz",Hard Choices in Artificial Intelligence,,,,,http://arxiv.org/abs/2106.11022v1,"As AI systems are integrated into high stakes social domains, researchers now
examine how to design and operate them in a safe and ethical manner. However,
the criteria for identifying and diagnosing safety risks in complex social
contexts remain unclear and contested. In this paper, we examine the vagueness
in debates about the safety and ethical behavior of AI systems. We show how
this vagueness cannot be resolved through mathematical formalism alone, instead
requiring deliberation about the politics of development as well as the context
of deployment. Drawing from a new sociotechnical lexicon, we redefine vagueness
in terms of distinct design challenges at key stages in AI system development.
The resulting framework of Hard Choices in Artificial Intelligence (HCAI)
empowers developers by 1) identifying points of overlap between design
decisions and major sociotechnical challenges; 2) motivating the creation of
stakeholder feedback channels so that safety issues can be exhaustively
addressed. As such, HCAI contributes to a timely debate about the status of AI
development in democratic societies, arguing that deliberation should be the
goal of AI Safety, not just the procedure by which it is ensured.",2022-11-13 16:04:25
XXX,journalArticle,2021,"Carina Prunkl, Carolyn Ashurst, Markus Anderljung, Helena Webb, Jan Leike, Allan Dafoe",Institutionalising Ethics in AI through Broader Impact Requirements,Nature Machine Intelligence 3.2 (2021): 104-110,,,10.1038/s42256-021-00298-y,http://arxiv.org/abs/2106.11039v1,"Turning principles into practice is one of the most pressing challenges of
artificial intelligence (AI) governance. In this article, we reflect on a novel
governance initiative by one of the world's largest AI conferences. In 2020,
the Conference on Neural Information Processing Systems (NeurIPS) introduced a
requirement for submitting authors to include a statement on the broader
societal impacts of their research. Drawing insights from similar governance
initiatives, including institutional review boards (IRBs) and impact
requirements for funding applications, we investigate the risks, challenges and
potential benefits of such an initiative. Among the challenges, we list a lack
of recognised best practice and procedural transparency, researcher opportunity
costs, institutional and social pressures, cognitive biases, and the inherently
difficult nature of the task. The potential benefits, on the other hand,
include improved anticipation and identification of impacts, better
communication with policy and governance experts, and a general strengthening
of the norms around responsible research. To maximise the chance of success, we
recommend measures to increase transparency, improve guidance, create
incentives to engage earnestly with the process, and facilitate public
deliberation on the requirement's merits and future. Perhaps the most important
contribution from this analysis are the insights we can gain regarding
effective community-based governance and the role and responsibility of the AI
research community more broadly.",2022-11-13 16:04:26
XXX,journalArticle,2021,"Armin Moin, Andrei Mituca, Moharram Challenger, Atta Badii, Stephan Günnemann",ML-Quadrat & DriotData: A Model-Driven Engineering Tool and a Low-Code Platform for Smart IoT Services,,,,10.1109/ICSE-Companion55297.2022.9793752,http://arxiv.org/abs/2107.02692v4,"In this paper, we present ML-Quadrat, an open-source research prototype that
is based on the Eclipse Modeling Framework (EMF) and the state of the art in
the literature of Model-Driven Software Engineering (MDSE) for smart
Cyber-Physical Systems (CPS) and the Internet of Things (IoT). Its envisioned
users are mostly software developers who might not have deep knowledge and
skills in the heterogeneous IoT platforms and the diverse Artificial
Intelligence (AI) technologies, specifically regarding Machine Learning (ML).
ML-Quadrat is released under the terms of the Apache 2.0 license on Github.
Additionally, we demonstrate an early tool prototype of DriotData, a web-based
Low-Code platform targeting citizen data scientists and citizen/end-user
software developers. DriotData exploits and adopts ML-Quadrat in the industry
by offering an extended version of it as a subscription-based service to
companies, mainly Small- and Medium-Sized Enterprises (SME). The current
preliminary version of DriotData has three web-based model editors: text-based,
tree-/form-based and diagram-based. The latter is designed for domain experts
in the problem or use case domains (namely the IoT vertical domains) who might
not have knowledge and skills in the field of IT. Finally, a short video
demonstrating the tools is available on YouTube: https://youtu.be/VAuz25w0a5k",2022-11-13 16:04:27
XXX,journalArticle,2021,"Mohamed Abdelhack, Jiaming Zhang, Sandhya Tripathi, Bradley A Fritz, Daniel Felsky, Michael S Avidan, Yixin Chen, Christopher R King",A Modulation Layer to Increase Neural Network Robustness Against Data Quality Issues,,,,,http://arxiv.org/abs/2107.08574v2,"Data missingness and quality are common problems in machine learning,
especially for high-stakes applications such as healthcare. Developers often
train machine learning models on carefully curated datasets using only high
quality data; however, this reduces the utility of such models in production
environments. We propose a novel neural network modification to mitigate the
impacts of low quality and missing data which involves replacing the fixed
weights of a fully-connected layer with a function of an additional input. This
is inspired from neuromodulation in biological neural networks where the cortex
can up- and down-regulate inputs based on their reliability and the presence of
other data. In testing, with reliability scores as a modulating signal, models
with modulating layers were found to be more robust against degradation of data
quality, including additional missingness. These models are superior to
imputation as they save on training time by completely skipping the imputation
process and further allow the introduction of other data quality measures that
imputation cannot handle. Our results suggest that explicitly accounting for
reduced information quality with a modulating fully connected layer can enable
the deployment of artificial intelligence systems in real-time applications.",2022-11-13 16:04:27
XXX,journalArticle,2021,"Verena Praher, Katharina Prinz, Arthur Flexer, Gerhard Widmer","On the Veracity of Local, Model-agnostic Explanations in Audio Classification: Targeted Investigations with Adversarial Examples",,,,,http://arxiv.org/abs/2107.09045v2,"Local explanation methods such as LIME have become popular in MIR as tools
for generating post-hoc, model-agnostic explanations of a model's
classification decisions. The basic idea is to identify a small set of
human-understandable features of the classified example that are most
influential on the classifier's prediction. These are then presented as an
explanation. Evaluation of such explanations in publications often resorts to
accepting what matches the expectation of a human without actually being able
to verify if what the explanation shows is what really caused the model's
prediction. This paper reports on targeted investigations where we try to get
more insight into the actual veracity of LIME's explanations in an audio
classification task. We deliberately design adversarial examples for the
classifier, in a way that gives us knowledge about which parts of the input are
potentially responsible for the model's (wrong) prediction. Asking LIME to
explain the predictions for these adversaries permits us to study whether local
explanations do indeed detect these regions of interest. We also look at
whether LIME is more successful in finding perturbations that are more
prominent and easily noticeable for a human. Our results suggest that LIME does
not necessarily manage to identify the most relevant input features and hence
it remains unclear whether explanations are useful or even misleading.",2022-11-13 16:04:28
XXX,journalArticle,2021,"Elena Baninemeh, Siamak Farshidi, Slinger Jansen",A Decision Model for Decentralized Autonomous Organization Platform Selection: Three Industry Case Studies,,,,,http://arxiv.org/abs/2107.14093v1,"Decentralized autonomous organizations as a new form of online governance
arecollections of smart contracts deployed on a blockchain platform that
intercede groupsof people. A growing number of Decentralized Autonomous
Organization Platforms,such as Aragon and Colony, have been introduced in the
market to facilitate thedevelopment process of such organizations. Selecting
the best fitting platform ischallenging for the organizations, as a significant
number of decision criteria, such aspopularity, developer availability,
governance issues, and consistent documentation ofsuch platforms, should be
considered. Additionally, decision-makers at theorganizations are not experts
in every domain, so they must continuously acquirevolatile knowledge regarding
such platforms and keep themselves updated.Accordingly, a decision model is
required to analyze the decision criteria usingsystematic identification and
evaluation of potential alternative solutions for adevelopment project. We have
developed a theoretical framework to assist softwareengineers with a set of
Multi-Criteria Decision-Making problems in software production.This study
presents a decision model as a Multi-Criteria Decision-Making problem forthe
decentralized autonomous organization platform selection problem. Weconducted
three industry case studies in the context of three decentralizedautonomous
organizations to evaluate the effectiveness and efficiency of the decisionmodel
in assisting decision-makers.",2022-11-13 16:04:28
